"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","학교특성","분교여부","설립유형","주야구분","개교기념일","설립일","법정동코드","주소내역","상세주소내역","우편번호","학교도로명 우편번호","학교도로명 주소","학교도로명 상세주소","위도","경도","전화번호","팩스번호","홈페이지 주소","남녀공학 구분","폐교여부","폐교일자","휴교여부"
"경기도교육청","경기도교육청","경기도 수원시 영통구","S090000728","영덕고등학교","04","공립","일반고등학교","N","단설","주간","19980115","19980115","4111710500","경기도 수원시 영통구 영통동","965-3.","443811","16699","경기도 수원시 영통구 매영로 334","(영통동,영덕고등학교)","37.252451","127.068504","031-201-9100","031-203-6095","https://yeongdeok-h.goesw.kr/","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 성남시 분당구","S090000729","분당영덕여자고등학교","04","사립","일반고등학교","N","단설","주간","19860910","19861230","4113510700","경기도 성남시 분당구 야탑동","455.","463839","13515","경기도 성남시 분당구 판교로592번길 13","(야탑동, 분당영덕여자고등학교)","37.40508","127.138881","031-724-6000","031-724-6019","bdyoungduk-h.goesn.kr","녀","N","","N"
"경기도교육청","경기도교육청","경기도 수원시 팔달구","S090000730","영복여자고등학교","04","사립","일반고등학교","N","단설","주간","19730618","19721229","4111513800","경기도 수원시 팔달구 화서2동","7-10.","442857","16434","경기도 수원시 팔달구 장안로7번길 49-1","(화서동)","37.2856087","127.0016398","031-245-2512","031-252-2020","www.youngbok.or.kr","녀","N","","N"
"경기도교육청","경기도교육청","경기도 포천시","S090000731","영북고등학교","04","공립","특성화고등학교","N","단설","주간","19690506","19690506","4165039021","경기도 포천시 영북면 운천리","334번지.","487892","11104","경기도 포천시 영북면 영북로 136","(영북면, 영북고등학교)","38.08626","127.276001","031-532-6062","031-531-1236","https://youngbuk-h.goepc.kr/","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 수원시 장안구","S090000732","영생고등학교","04","사립","일반고등학교","N","단설","주간","19900315","19900315","4111113300","경기도 수원시 장안구 천천동","555번지.","440330","16322","경기도 수원시 장안구 서부로2198번길 22",", 영생고등학교 (천천동)","37.3047172","126.9741917","031-259-9555","031-259-9559","https://myys-h.goesw.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 의정부시","S090000733","동국대학교사범대학부속영석고등학교","04","사립","일반고등학교","N","단설","주간","19700601","19700601","4115010500","경기도 의정부시 용현동","산 33-1번지.","480837","11783","경기도 의정부시 시민로 363","(용현동, 영석고등학교)","37.7369022","127.0739649","031-846-4560","031-846-5800","https://youngseok-h.goeujb.kr/youngseok-h/main.do","남","N","","N"
"경기도교육청","경기도교육청","경기도 수원시 권선구","S090000734","영신여자고등학교","04","사립","일반고등학교","N","단설","주간","19750514","19741129","4111312900","경기도 수원시 권선구 오목천동","537-1.","441850","16636","경기도 수원시 권선구 삼천병마로1566번길 30",", 영신여자고등학교 (오목천동)","37.242368","126.966163","031-299-7005","031-299-7080","http://ysg-h.goesw.kr","녀","N","","N"
"경기도교육청","경기도교육청","경기도 오산시","S090000736","오산고등학교","04","사립","일반고등학교","N","단설","주간","19540317","19540317","4137010500","경기도 오산시 청학동","17번지.","447130","18119","경기도 오산시 청학로 43",", 오산고등학교 (청학동)","37.1533144","127.0605846","031-375-2130","031-375-2135","https://osan-h.goehs.kr/","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 오산시","S090000737","오산정보고등학교","04","공립","특성화고등학교","N","단설","주간","19620305","19620305","4137010500","경기도 오산시 청학동","52번지.","447130","18119","경기도 오산시 청학로5번길 20","(청학동, 오산정보고등학교)","37.1524615","127.059107","031-370-5600","031-370-5602","https://osani-h.goehs.kr/","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 양평군","S090000739","용문고등학교","04","사립","일반고등학교","N","단설","주간","19540218","19540218","4183040021","경기도 양평군 용문면 마룡리","663-2.","476845","12515","경기도 양평군 용문면 용문로 437","(용문면, 용문중고등학교)","37.4919709","127.5990231","031-773-3533","031-771-1103","yongmun-h.goeyp.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 용인시 처인구","S090000740","용인고등학교","04","공립","일반고등학교","N","단설","주간","19540202","19540202","4146110200","경기도 용인시 처인구 역북동","444-1번지.","449070","17046","경기도 용인시 처인구 금학로253번길 20-21","(역북동, 용인고등학교)","37.243931","127.192665","031-330-8309","031-330-8333","https://yongin-h.goeyi.kr/","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 용인시 처인구","S090000741","용인바이오고등학교","04","공립","특성화고등학교","N","단설","주간","19670418","19670418","4146125621","경기도 용인시 처인구 이동읍 송전리","692.","449832","17136","경기도 용인시 처인구 이동면 경기동로687번길 28-14","(이동면, 용인바이오고등학교, 송전중학교)","37.1","127.1","031-8097-3540","031-8097-2618","http://yibio-h.goeyi.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 용인시 처인구","S090000744","덕영고등학교","04","사립","특성화고등학교","N","단설","주간","19740110","19740110","4146110600","경기도 용인시 처인구 고림동 501~990","737.","449923","17151","경기도 용인시 처인구 고림로74번길 15",", 덕영고등학교 (고림동, 덕영고등학교)","37.2415551","127.2158825","031-329-4300","031-329-4310","dukyoung-h.goeyi.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 군포시","S090000745","용호고등학교","04","공립","일반고등학교","N","단설","주간","19970406","19970114","4141010100","경기도 군포시 당동","875번지.","435010","15876","경기도 군포시 용호2로 10","(당동, 용호고등학교)","37.342207","126.939447","031-390-4464","031-398-7849","http://yonghogo.goegu.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 의왕시","S090000746","우성고등학교","04","사립","일반고등학교","N","단설","주간","19830427","19830427","4143010100","",".","","16062","경기도 의왕시 오전로 37","(고천동,우성고등학교)","37.3486202","126.9804149","031-3619-200","031-455-5596","http://woosunggo.goegu.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 안산시 단원구","S090000747","원곡고등학교","04","공립","일반고등학교","N","단설","주간","19830110","19830110","4127310800","경기도 안산시 단원구 원곡동","965-1번지.","425850","15364","경기도 안산시 단원구 화랑로 15","(원곡동, 원곡고등학교)","37.3333018","126.7979705","031-8085-0008","031-495-1701","https://wongok-h.goeas.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 부천시 원미구","S090000748","원미고등학교","04","공립","일반고등학교","N","단설","주간","19970301","19970301","4119210800","경기도 부천시 원미구 중동","1098번지.","14575","14575","경기도 부천시 원미구 옥산로 48","(중동, 원미고등학교)","37.4981574","126.7825757","032-722-6200","032-668-8294","https://wonmihigh-h.goebc.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 부천시 오정구","S090000749","원종고등학교","04","공립","일반고등학교","N","단설","주간","19900506","19900301","4119610400","경기도 부천시 오정구 원종동","128-1번지.","421827","14426","경기도 부천시 오정구 소사로 807번길 68","(원종동,원종고등학교)","37.527958","126.800388","032-222-5807","032-676-0059","wonjong-h.goebc.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 수원시 팔달구","S090000750","유신고등학교","04","사립","일반고등학교","N","단설","주간","19730412","19730310","4111514000","경기도 수원시 팔달구 우만동","산 71.","442190","16495","경기도 수원시 팔달구 월드컵로 216","(우만동, 유신고등학교)","37.2823714","127.0415733","031-547-4500","031-211-1614","https://yushin-h.goesw.kr","남","N","","N"
"경기도교육청","경기도교육청","경기도 파주시","S090000751","율곡고등학교","04","사립","일반고등학교","N","병설","주간","19631214","19631214","4148025622","경기도 파주시 법원읍 법원2리","378.","413872","10826","경기도 파주시 법원읍 사임당로 905",", 10 (법원읍)","37.849525","126.881133","031-958-0832","031-958-0880","yulgok-h.goepj.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 이천시","S090000753","율면고등학교","04","공립","일반고등학교","N","단설","주간","19790301","19790301","4150038021","경기도 이천시 율면 고당리","545.","467890","17423","경기도 이천시 율면 고당로 48","(율면)","37.08731","127.54265","031-641-0664","031-641-0665","yulmyun.goeic.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 시흥시","S090000754","은행고등학교","04","공립","일반고등학교","N","단설","주간","19970114","19970114","4139010600","경기도 시흥시 은행동","543-2.","429838","14916","경기도 시흥시 은행고길 85","(은행동,은행고등학교)","37.4432976","126.8030575","031-363-5000","031-363-5025","http://eunhaeng.hs.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 평택시","S090000755","은혜고등학교","04","사립","일반고등학교","N","단설","주간","19740105","19740105","4122010800","경기도 평택시 장안동","(장안동).","459070","17731","경기도 평택시 장안웃길 66",", 은혜고등학교 (장안동)","37.0674239","127.0809007","031-615-2500","031-611-4582","eunhye.hs.kr","남녀공학","N","","N"
"경기도교육청","경기도교육청","경기도 의정부시","S090000756","의정부고등학교","04","공립","일반고등학교","N","단설","주간","19740105","19740105","4115011000","경기도 의정부시 가능1동 340~367","359-3.","480808","11617","경기도 의정부시 녹양로 29",", 의정부고등학교 (가능동)","37.754853","127.031281","031-874-2996","031-873-7918","https://uigo-h.goeujb.kr/uigo-h/main.do","남","N","","N"
"경기도교육청","경기도교육청","경기도 의정부시","S090000757","의정부공업고등학교","04","공립","특성화고등학교","N","단설","주간","19430510","19430510","4115011000","경기도 의정부시 가능동","652번지.","480814","11682","경기도 의정부시 가능로 57",", 의정부공업고등학교 (가능동)","37.7479596","127.0382375","031-820-9600","031-874-5498","https://ujbtech-h.goeujb.kr","남녀공학","N","","N"
